dialogue,sentiment
Because your all gonna make up fake specials and make me cook them like you did the other night?,negative
What a wank!,negative
"Oh, I cannot believe he’s using our divorce to sell mattresses.",negative
I know!,negative
"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves.",negative
And I’m appalled for you by the way.,negative
"Ross, tonight was about the two of you getting along.  Oh, would you just see my chiropractor, already.",negative
"Look, honey, I have tried to make nice, it doesn’t work.",negative
"Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldn’t make any difference, except that I could pick your Father up and say ‘Like me!",negative
Like me tiny doctor!’,negative
"Rachel one brunch is not gonna solve anything. You gotta face it, okay we’re never gonna get along.",negative
"Okay, well you are just gonna have too, okay.",negative
"Because I already got a Mother and a Father who cannot stay in the same room together, okay, I don’t wanna have to have a separate room for you too!",negative
It's not a purse! It's a shoulder bag.,negative
If you give up every time you'd have a fight with someone you'd never be with anyone longer than—Ohhh!,negative
Ow!!,negative
"Y'know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so...",negative
"Now that you’re on you’re own, you’re free to look as stupid as you like.",negative
"Okay, good bye!",negative
Wait! What?! No!! Elevator!! No!,negative
Go back in time and listen to Phoebe!,negative
"Oh my god, I am losing my mind.",negative
"Yeah, no kidding, this just proves no good can come from  having sex with Ross!",negative
"Of course I have! What do you think, I’m some 30 year old virgin?",negative
"It’s not like, I haven’t any opportunities.",negative
I mean sex does not have to be a big deal!,negative
There shouldn’t be all this rules and restrictions!,negative
Rachel! I’m never gonna think it’s okay for you to cheat on your husband!,negative
Oh what do you know? Virgin!,negative
Behind my brother's back?  ... is exactly the kind of crazy thing you won't be hearing from me.,negative
"So, I hear, you hate me!",negative
A little birdie told me something about you wanting to rip your arm off and throw it at me.,negative
"All right, fine, fine, fine, fine, fine, we've got to do something about our little situation here Joey.",negative
But what does that gonna do...,negative
For Chandler!,negative
"Oh yeah, that was great. Thanks to you, the hottest cocktail waitress there is quitting to teach the third grade!",negative
I can’t believe it! He still hasn’t called.,negative
It’s Joshua.,negative
Phoebe! Come on! Let’s go!  Come on!  Why aren’t you dressed yet?!,negative
"Oh but Mon, if you touch my guitar again I’ll have to pound on you for a little bit.",negative
Ezel!  Hey Gunther! You’re an ezel!,negative
Damnit!,negative
"Fine, I’m mentally unstable.",negative
Crack isn’t even an intravenous drug!,negative
"No, I don’t see it!",negative
"Whoa, I'm sorry. Excuse me. We had this cart.",negative
"What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?",negative
"It was a ""Wendy's!!    """,negative
"Yeah. Well, I think our second fight is going to be a",negative
"So, you stole my joke, and you stole my money.",negative
"Well, she is going to know that you stole the joke.",negative
"Oh, what are you going to do, follow me down there?",negative
Yeah!,negative
It’s Clint. It’s Clint!,negative
It’s Clint!,negative
Come on Joey!!!,negative
"Rach, I told you everything I knew last night!",negative
No! I mean come on! This is a,negative
You don't know anything.,negative
"Excuse me, look, we've been here for over an hour, and a lot of people less sick than my friend have gone in.",negative
"I mean, that guy with the toe thing?",negative
"You know, this isn't fair.",negative
What makes you think that I'm just gonna sleep with her and then blow her off?,negative
Huh?,negative
"Can't you guys open your minds to the possibility that I actally like her,    and might want something real?",negative
Okay wait!,negative
You listen to me!,negative
You listen to me!,negative
"Since I have been waiting four women, that’s four, one higher than the number of centimeters that I am dilated, have come and gone with their babies!",negative
I’m next!,negative
It’s my turn!,negative
It’s only fair!,negative
And if you bring in one woman and she has her baby before me I’m going to sue you!,negative
"Not this hospital, I’m going to sue you!",negative
And my husband  he’s a lawyer!,negative
Go get back on that case honey!,negative
"Well, maybe that’s because you’re closer to you. So you look bigger to you from where you are.",negative
"Okay, I know what I have to do. I’ve got to go Red Ross.  Y’know, Red Ross!",negative
Come on! The time we were all waiting in line for,negative
Sit!,negative
That cup is mine!,negative
"No it’s not! You want it, you’re gonna have to win it!",negative
What?! You got us evicted!!,negative
I told you not to go down there!,negative
Rachel always cries!,negative
That’s not true!,negative
Go!!,negative
"Ow, no ‘woo-hooing,’ no ‘woo-hooing.’",negative
You see what men do! Don’t tell me men are not nice!  This is men!!,negative
What’s wrong with you?,negative
Nothing!,negative
No way!,negative
"‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!",negative
Damn you 15s!,negative
Shhhh!,negative
"Oh, you said it Mike.  Aw! There's got to be a better way!",negative
She is not…  She’s gay. Oh my God. She is,negative
Why should I help you?!,negative
"Yeah, but they didn't ask me!",negative
"Yeah, but you're making me look bad!",negative
He's in the bathroom. I don't think you wanna go in there!,negative
Who is being loud?,negative
"Mom says it's all of Manhattan, parts of Brooklyn and Queens, and they have no idea when it's coming back on.",negative
Pants and a sweater?,negative
"Why, mom?",negative
Who am I gonna meet in a blackout?,negative
Power company guys?,negative
Eligible looters?,negative
Could we talk about this later?,negative
You said she was bald.,negative
"Ohh, well, this is just perfect!",negative
"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got",negative
"I actually had a topic in mind! I’m, I’m kinda going through a dry spell, sex wise.",negative
"Ow! My ass. Okay. Okay.  Oh, shhh!",negative
Then don't break in!!,negative
"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",negative
"I mean if you buy a bed from Janice’s ex-husband, that’s like betraying Chandler.",negative
Not at these prices.,negative
"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",negative
